"Gene_ID","A1","A2","A3","A4","A5","A6","A10","B2","B5"
"SH2D4A",9,12,3,0,4,16,7,14,11
"HASPIN",5,13,17,16,7,23,13,14,21
"SHROOM4",1,2,0,2,0,3,1,7,40
"ALDH16A1",126,240,284,107,77,341,392,458,532
"UBXN2A",205,285,424,474,455,468,460,414,654
"SLC30A1",64,130,164,110,191,242,123,192,367
"ZNF382",76,143,144,23,23,243,210,173,224
"HORMAD2",0,1,1,1,2,4,1,0,3
"GOLGA6L17P",0,1,0,0,0,0,0,1,0
"LINC00536",0,0,0,0,0,0,0,2,0
"LINC00482",0,0,0,0,0,0,0,1,1
"DAPK2",9,2,19,95,7,10,10,18,23
"LOC105375787",0,0,0,0,1,0,0,0,0
"MIRLET7G",3,10,9,17,17,5,7,4,8
"SLC22A20",0,1,1,4,0,0,1,0,2
"RINL",144,161,233,63,69,298,332,264,345
"CDR2L",2,0,0,0,0,1,1,3,15
"CCDC86",97,164,173,114,110,194,184,179,298
"MROH5",0,0,0,0,0,0,0,0,0
"SNORA40B",10,14,28,22,36,25,19,22,7
"ITGB1",5444,7196,10610,2627,3073,10306,11668,12083,12825
"MIR6869",0,0,0,0,0,0,0,0,0
"OPN1SW",0,0,2,0,0,0,0,1,0
"R3HDM1",1040,1799,2137,1181,1337,2600,2660,2401,3259
"GPR1-AS",0,0,0,0,2,0,0,0,2
"NBR1",1517,2206,2461,1500,1110,3065,3685,2919,3811
"ACSM5",0,0,0,0,0,0,0,0,0
"PRMT5-AS1",19,46,70,4,13,72,98,49,45
"FSHB",0,0,0,0,0,0,0,0,0
"CATIP-AS2",0,0,0,0,0,0,0,0,1
"NEXN",7,9,21,17,11,58,14,57,341
"BTBD2",471,928,994,601,642,1181,1524,1057,1780
"RPGR",161,349,539,374,447,454,488,507,486
"TKT",775,1237,1353,1594,1338,1958,2128,2220,4089
"C8ORF82",35,50,45,13,16,68,46,58,101
"HCG11",186,224,77,109,84,229,210,288,398
"BCL9",578,1103,834,591,500,1272,1458,1083,1195
"RARS2",495,906,1209,943,1012,1132,1205,1218,1017
"PLP2",1173,1578,1704,1792,1569,2391,2759,2258,3178
"CXORF51A",0,0,0,0,0,0,0,0,0
"PXN-AS1",7,19,10,4,6,18,19,10,26
"MGC2889",0,0,0,0,0,0,0,0,0
"ZNF333",164,318,426,150,121,448,414,434,494
"GPX2",0,0,0,2,0,0,0,1,0
"LOC101927391",5,14,19,6,3,24,7,23,28
"TAGLN2",2073,3063,4399,3267,3566,5251,6123,4570,7434
"ZNF717",96,168,221,78,74,357,371,316,376
"TAS2R1",0,0,0,0,0,0,0,0,0
"CRYBB1",0,0,0,0,0,0,0,3,1
"LUZP4",0,0,0,0,0,0,0,0,0
"MIR493",0,0,0,0,0,0,0,0,0
"LINC01560",16,38,34,8,9,43,48,45,52
"RASGRF2",1098,2638,2352,640,1204,3359,2741,2988,2141
"CHPF2",325,513,707,818,578,697,811,708,1124
"GRHL2",0,0,0,0,0,0,0,0,0
"NRCAM",48,48,10,4,0,59,16,11,144
"HSPB7",0,0,0,0,0,0,0,0,0
"SIM2",0,0,0,0,0,0,0,0,0
"CDCA7L",158,297,457,98,85,506,800,449,717
"LOC100335030",19,6,15,16,18,15,16,36,25
"SEPT10",58,52,101,24,39,163,178,177,111
"AHCY",131,260,225,134,157,315,291,271,487
"SLC38A9",242,357,431,144,173,532,614,683,582
"LINC02550",0,0,0,0,0,0,0,0,0
"PTPRN",0,0,0,3,1,2,1,2,4
"LINC00348",0,0,0,0,0,0,0,0,0
"MIR6080",0,0,1,1,0,1,0,0,0
"HTRA3",0,2,0,0,1,1,1,0,0
"KCNC4-AS1",6,9,16,3,3,12,7,12,9
"SAMD10",76,115,153,53,110,156,190,148,308
"MR1",503,1034,1284,1131,1061,1463,1122,1414,1593
"ZNF582",34,50,107,31,22,76,72,69,76
"CCDC78",3,9,20,9,8,6,12,7,22
"MIR4491",0,0,0,0,0,0,0,0,0
"LINC02453",15,23,44,24,18,23,41,19,52
"CCDC54",0,0,0,0,0,0,0,0,0
"TRIM15",0,0,0,1,0,0,0,0,0
"LOC102724357",0,0,0,0,0,0,0,0,0
"HIPK3",2823,5149,5794,3884,3066,6807,6956,6844,7830
"ACRV1",0,0,0,0,0,0,1,0,0
"BYSL",12,21,25,27,18,33,33,25,56
"SNORD70",20,40,66,90,52,40,52,56,44
"TMEM191A",11,12,18,8,13,20,17,25,38
"SASH1",56,26,17,9,10,56,17,131,73
"KHDC3L",0,0,0,0,0,0,0,0,0
"SNTB1",538,732,1427,290,503,1086,1331,1177,1451
"SLC16A6",200,362,623,630,372,463,297,407,518
"TEX38",0,0,0,0,1,0,0,0,0
"PCDHGA4",2,0,18,7,17,9,9,4,4
"MIR635",1,0,1,0,0,0,0,0,0
"PRUNE2",4,5,0,3,4,3,7,7,23
"DEFB107B",0,0,0,0,0,0,0,0,0
"OR56A3",0,0,0,0,0,0,0,0,0
"LOC100505915",5,3,6,2,4,3,3,5,2
"LOC101929586",0,0,0,0,0,0,0,0,0
"THSD4",0,0,0,0,0,0,0,0,0
"SLC25A26",233,356,558,498,588,541,495,579,450
"ADRA1B",0,0,0,0,0,0,0,0,0
"RHCE",1,3,2,2,0,4,7,1,2
"LOC102724843",0,0,0,0,0,0,0,0,0
"PGAM1P5",2,2,2,0,0,4,0,3,1
"ISCU",526,1019,1213,1230,1387,1640,1381,1345,1688
"GRIN3A",3,1,0,0,2,5,5,12,7
"DGKQ",101,220,371,112,110,383,430,248,621
"FABP5",15,26,39,80,24,65,40,43,82
"ENTPD2",1,0,0,0,0,0,5,1,0
"FAM74A1",0,0,0,0,0,0,0,0,0
"CAND1.11",0,0,0,0,0,0,0,0,0
"CALHM1",0,0,0,0,0,0,0,1,0
"PRSS12",0,1,0,0,0,0,0,0,0
"LINC01296",0,14,2,5,2,1,4,3,3
"FBXO11",1637,2742,3715,3908,3846,3872,4239,3696,3845
"LINC01596",0,0,0,0,0,0,0,0,0
"TMED6",5,29,17,38,50,29,26,31,28
"UBE2N",896,1638,2205,1988,2204,2222,2399,2053,2650
"SNHG1",582,1361,2948,2095,2171,1717,2209,1846,1894
"FOXI1",0,7,3,8,0,7,13,10,5
"GINS4",53,80,99,79,48,94,98,89,87
"CLRN2",0,0,0,0,0,0,0,0,1
"SCAF4",1042,1920,2528,2271,2242,2437,2536,2589,2668
"DNAJB7",0,0,0,0,0,0,0,1,0
"C2ORF16",0,0,1,0,0,0,0,0,0
"PHYH",66,121,161,104,126,176,136,156,191
"SYNJ1",580,1076,1326,1037,1123,1427,1704,1574,1369
"LOC101927668",0,0,0,0,0,0,0,0,1
"OR2L8",10,6,15,1,9,5,8,8,2
"LINC00691",0,0,0,0,0,0,0,0,0
"MIR8077",0,0,0,0,0,0,0,0,0
"USP18",23,38,35,16,26,72,78,55,83
"MIR198",0,0,0,0,0,0,0,0,0
"SNORD97",183,230,469,262,316,387,379,282,683
"TMSB15A",0,0,1,0,0,0,0,1,5
"STOM",1717,1940,3300,3934,2282,3097,4007,2609,4445
"USP17L9P",0,0,0,0,0,0,0,0,0
"SLC25A21-AS1",0,0,0,0,1,2,0,0,0
"C18ORF15",11,10,19,4,11,14,7,16,5
"ZNF398",510,901,1177,1197,879,1236,1256,1251,1190
"EPB42",0,0,0,0,0,0,0,0,0
"DDX54",462,775,1058,571,507,919,1006,886,1235
"YEATS2",651,1021,1202,1067,1084,1611,1748,1673,1828
"B4GALT4-AS1",0,0,0,0,0,0,0,0,0
"TNMD",0,0,0,0,0,0,0,0,0
"KLRG1",511,342,468,207,254,693,383,670,282
"LINC00922",0,0,0,0,0,0,2,0,0
"TUG1",3098,6215,8507,4302,4310,7498,8084,7608,9132
"BEX2",67,158,188,139,186,223,196,176,246
"SKA3",18,31,29,31,29,41,31,49,110
"CCDC66",634,1191,1640,1423,1273,1679,2013,1688,1961
"C5ORF56",134,173,267,127,215,305,217,293,302
"SMIM27",35,71,88,44,60,97,100,86,118
"SH3TC2",3,0,0,15,1,5,4,35,247
"INTU",0,1,2,4,1,1,0,3,6
"HSF4",20,19,45,20,34,79,87,77,100
"ADPGK",580,946,1455,1125,1227,1222,1360,1421,1623
"KIF9",28,66,57,52,70,83,78,69,53
"HAND2-AS1",0,0,0,0,0,0,0,0,0
"LINC00851",0,0,0,0,0,0,0,0,0
"RARA-AS1",10,8,37,16,6,12,11,14,47
"USP35",37,108,164,158,219,140,148,149,195
"ZNF341",86,92,159,57,87,189,177,143,193
"ACAT2",159,320,265,233,303,228,419,362,346
"NALCN",0,0,0,0,0,0,0,0,0
"MAF1",497,847,1047,663,735,1192,1213,1141,1549
"WDR49",4,8,7,16,27,20,10,33,42
"TIFAB",1,0,0,2,0,1,0,11,12
"RAPGEF3",1,2,2,1,3,2,5,0,0
"ZNF888",53,75,112,89,70,123,135,121,144
"PWWP2B",32,56,94,75,73,74,67,86,95
"NCR1",13,3,17,43,42,45,6,45,49
"KRT34",0,0,0,0,0,0,0,0,0
"GLP1R",3,0,3,0,4,2,6,3,0
"MIR5587",0,3,0,4,5,7,0,6,3
"FOSL2",806,906,3398,3362,1793,843,594,1009,1451
"MIR6801",0,3,0,5,5,5,9,1,3
"AKNA",5487,8381,10457,5942,4216,12366,11946,11600,14076
"LINC00272",3,9,0,0,1,8,4,3,4
"LINC00243",90,201,180,21,58,341,330,308,239
"RNF8",87,156,185,133,109,204,206,219,241
"LINC02231",0,0,0,0,0,0,0,0,0
"LOC101929538",0,0,0,2,0,1,0,2,13
"MIR3612",0,0,0,0,0,0,0,0,0
"CCDC88C",3462,5871,7657,5723,6066,7237,6976,7494,7951
"C6ORF15",0,0,0,0,0,0,0,0,0
"CARD10",0,0,0,0,1,2,1,0,1
"NRARP",5,7,26,11,5,9,19,10,41
"SPTBN4",2,6,4,8,3,1,14,6,6
"GABRG3",0,0,0,0,0,0,0,0,0
"SNORD101",55,76,127,70,77,108,124,88,78
"RBP7",1,1,1,6,5,6,0,33,67
"MAP3K2",1987,3274,4813,5223,5858,4242,5123,4987,4950
"NXF5",0,6,4,0,0,10,4,3,4
"SNORD46",10,26,21,13,29,35,38,23,44
"LINC02302",0,0,2,0,0,0,0,0,1
"SAFB",810,1341,1683,1324,1611,1975,2014,2042,2067
"SLC30A4",194,319,214,240,91,498,480,526,419
"ATF4",1112,2161,3133,3147,2718,2283,2864,2474,4171
"NBR2",52,107,102,109,65,106,151,112,163
"PLEKHN1",4,16,9,8,3,12,22,11,24
"ABCC4",283,452,435,237,250,619,605,823,1107
"SYPL2",1,0,1,0,2,1,0,0,2
"CORO1A",1735,2605,3144,1433,1331,3870,4063,3645,5701
"CHERP",400,709,920,632,579,977,990,936,1143
"MIR301B",0,0,0,0,0,0,0,0,0
"THRB",3,14,0,18,5,5,5,21,102
"GEMIN4",131,267,331,220,214,353,332,309,388
"IAH1",301,515,610,592,531,651,690,580,720
"ARL2",26,42,56,15,16,62,80,46,89
"LINC00423",0,0,0,0,0,0,0,0,0
"ARMCX6",68,103,136,137,100,159,159,197,269
"OR51B4",1,0,0,0,0,1,1,2,1
"IRX3",0,0,0,0,0,0,0,0,5
"SPTB",1,3,8,15,3,13,0,17,99
"GCAT",2,17,10,0,0,6,14,23,13
"VASH1",80,106,103,56,63,192,182,332,154
"SACS",1734,2980,3327,1639,1916,3640,3789,4171,4061
"SLC35E1",511,801,1239,1342,1296,1154,1179,1246,1617
"JAK2",483,807,1503,592,552,1501,1184,2218,1824
"NPAS2",76,85,236,57,41,170,410,84,247
"BBOX1",0,0,0,0,0,0,0,0,0
"PAICS",445,812,803,372,388,1146,1330,1102,1427
"PARP11",439,848,1099,667,461,1127,1244,1108,1196
"BTNL2",0,0,0,0,0,0,0,0,1
"PRPF4",255,393,802,600,540,594,549,648,628
"MYOF",32,18,36,40,13,73,22,280,236
"SPAG16",49,115,100,61,63,174,154,145,139
"CRHR1",0,0,0,0,0,0,0,0,0
"LOXL1",12,13,22,14,12,19,33,19,16
"FGD5",1,1,0,0,11,5,0,6,2
"LINC01724",1,0,0,3,1,1,0,0,1
"ITGA5",795,1635,1833,1487,2186,1935,1954,2035,2141
"CRADD",41,114,108,56,62,147,148,103,105
"RABGAP1",601,1031,1359,817,819,1540,1543,1569,1551
"C15ORF41",106,151,181,38,76,186,201,211,228
"OXCT2",1,0,4,1,0,4,2,4,8
"RIC8B",238,432,466,222,177,676,762,781,741
"LOC100507472",0,0,0,0,0,1,0,0,0
"ZFP14",149,304,344,96,120,427,430,453,438
"CARD19",96,183,350,279,184,200,162,260,378
"SEMG1",0,0,0,0,0,0,2,0,0
"BDH1",67,252,244,56,102,256,262,170,244
"IMPA1",315,457,722,640,477,694,767,692,718
"LINC02400",0,0,0,0,0,0,0,0,0
"LINC01820",0,0,0,0,0,0,3,0,0
"DRGX",0,0,0,0,0,0,0,0,0
"KLHL4",1,0,3,2,0,2,2,2,15
"TECPR1",610,1251,1519,557,755,1669,1900,1629,1948
"PSD2-AS1",0,0,0,0,0,0,0,0,0
"KAT14",185,413,366,248,176,486,543,451,609
"NTRK3",0,0,0,0,0,2,0,0,1
"CXORF21",22,17,32,15,8,42,23,66,73
"LINC01532",0,0,0,0,0,0,0,0,0
"MFSD13A",55,67,102,22,15,100,130,110,128
"GOLGA8O",4,5,10,3,4,14,3,38,19
"TUBBP5",0,8,2,2,2,9,5,1,0
"FRG1EP",45,255,363,117,223,535,411,541,84
"TEX13A",0,0,0,0,0,0,0,0,0
"SNHG12",83,115,358,131,119,162,193,158,237
"EPB41L3",61,130,50,112,21,51,135,272,455
"UACA",27,3,6,6,2,10,7,68,33
"BAG3",359,752,852,1103,1264,852,876,795,998
"ACOT11",4,6,13,0,7,8,8,15,13
"MRPS21",238,451,633,432,389,654,701,600,835
"LOC646548",0,0,1,0,0,1,0,0,3
"SMC1B",3,0,0,2,0,6,1,1,0
"NEDD8-MDP1",15,21,30,37,35,31,42,35,20
"PXMP4",95,201,209,105,105,274,288,281,362
"MIR3192",3,8,10,9,17,12,10,14,8
"SAYSD1",538,1134,1195,1021,969,926,1250,1238,1003
"HOXC10",0,0,0,0,0,0,0,0,0
"ORAI3",51,101,82,50,44,127,108,118,148
"PRKG1",0,2,4,2,6,18,7,15,52
"SNORD160",0,0,0,1,0,0,0,0,0
"ANKRD36BP2",61,142,336,217,50,296,674,132,406
"QPCTL",39,67,79,70,31,84,86,90,92
"LOC101928739",0,1,0,0,0,0,4,2,0
"FXYD4",0,0,0,0,3,0,0,0,0
"PABPC1L",87,102,303,69,111,212,181,269,412
"ESRRA",46,89,114,48,35,150,148,167,209
"AK9",175,274,304,95,117,353,423,423,451
"STXBP2",527,849,1066,810,708,1196,1100,1338,1891
"SEC13",184,328,379,487,425,451,446,478,556
"PHKA1-AS1",0,0,0,0,0,0,0,0,0
"CDRT8",0,0,0,0,0,0,0,0,0
"TMEM68",104,144,224,242,188,247,282,264,254
"LINC02427",0,2,0,0,0,0,0,4,2
"BCL2L12",24,56,77,43,45,91,71,106,109
"SPATA2",143,254,433,456,474,244,248,259,365
"ZNF749",55,110,148,88,68,183,246,153,135
"GPRC5C",0,0,0,0,0,0,0,1,2
"MRPS9",113,144,228,136,164,231,232,233,316
"DRC3",2,2,0,4,1,2,2,0,6
"LINC01926",0,0,0,0,0,0,0,0,0
"FBXO40",0,0,0,0,0,0,0,0,4
"UBAP2L",1965,3641,4961,3270,3514,4903,5320,5045,5544
"AGAP9",55,149,245,98,209,149,202,246,55
"GPATCH8",2261,4064,5367,4328,4403,5277,6020,5174,5853
"VDR",24,34,53,81,49,43,65,126,210
"PCK1",0,0,0,0,0,0,0,0,0
"NACAD",1,0,1,6,5,0,3,2,0
"CDYL2",311,493,825,652,660,764,919,882,932
"LINC00520",0,0,0,0,1,0,0,0,4
"VRK2",379,593,781,695,587,844,795,892,931
"SLC12A2",418,595,899,602,554,867,1001,1013,1016
"APOPT1",123,203,196,236,199,334,335,280,322
"CHST3",0,1,0,2,0,0,1,0,1
"SNORD13F",4,11,5,9,12,6,14,10,8
"ADORA1",0,1,0,0,0,1,0,2,0
"SGCB",128,153,187,161,156,256,266,304,287
"EMC4",251,417,638,540,450,613,607,579,803
"LUZP1",590,805,1113,1535,1127,1493,1195,1169,1278
"FDCSP",0,0,0,0,0,0,0,0,0
"INPP4B",4868,9435,9339,1196,4573,9512,14437,13442,10392
"MIR4499",1,2,3,1,0,3,4,2,1
"TIMM23",255,424,635,722,708,552,581,504,608
"KRT35",0,0,0,0,0,0,0,0,0
"MRGPRD",0,0,0,0,0,0,0,2,0
"GPX8",0,0,0,0,0,0,0,0,0
"RCE1",66,115,172,188,120,158,158,173,164
"ZFP91",983,1807,2162,3371,3172,2052,2283,2106,2745
"TMEM215",0,0,0,0,2,0,0,0,0
"HMGXB3",453,733,1011,897,758,1119,1140,1002,1103
"LINC02113",0,0,1,0,0,0,0,1,0
"FAM187B",1,0,0,0,0,0,1,0,6
"UGT2B4",0,0,0,0,0,0,0,0,0
"LINC00920",35,88,47,16,20,106,140,106,78
"RSF1",1287,2161,2919,2589,2664,3062,2888,2854,2779
"TAC1",0,0,0,0,0,0,0,0,0
"LINC00629",0,0,4,0,0,0,1,2,7
"CD109",61,103,142,54,118,168,163,171,234
"TECTB",0,0,0,0,0,0,0,0,0
"DPAGT1",99,153,232,70,80,259,299,263,363
"TNFRSF4",40,71,105,35,48,99,128,90,144
"DCAF4L1",3,13,15,33,35,14,26,31,14
"MAP3K9",193,378,380,582,711,526,448,524,437
"TTTY23B",0,0,0,0,0,0,0,0,0
"LOC101926905",0,0,0,0,0,0,0,0,0
"SYDE1",0,1,2,0,0,0,11,0,2
"PROX2",0,0,3,0,0,1,1,0,1
"ERRFI1",20,17,58,36,22,26,18,40,39
"CAPNS1",1329,1878,2388,1823,1525,2675,2370,2562,3955
"LINC00374",0,0,0,0,0,0,0,0,0
"DAGLA",18,23,21,6,5,45,65,79,75
"LINC01941",0,0,0,0,0,0,0,0,0
"ZNF205",0,0,0,0,0,0,3,0,9
"INMT",3,4,8,8,4,6,6,7,7
"PADI2",14,16,9,18,8,47,1,149,259
"LCA5L",0,0,1,0,1,1,0,0,3
"PPP1CB",3998,6324,9560,10020,8429,7509,8311,7961,8963
"GYG2P1",1,4,0,0,0,5,0,4,1
"GPR20",1,0,0,3,2,1,0,3,1
"MIR5589",0,0,0,0,0,0,0,0,0
"ZMAT2",545,932,1190,666,664,1335,1223,1254,1646
"TMEM43",881,1281,1962,577,696,2114,2292,2264,1926
"FAM104B",36,84,90,17,26,158,130,120,159
"LINC01117",0,0,0,0,0,0,0,0,0
"GNGT2",9,22,15,15,5,37,22,42,50
"BUD31",210,404,518,838,774,538,537,439,653
"RBPMS",0,17,1,9,16,3,14,4,3
"MPLKIP",95,136,175,106,99,215,240,227,290
"KDM5D",895,1633,2814,1525,1799,2382,1,2605,3622
"OR5AS1",0,0,0,0,0,0,0,0,0
"ADGRE2",53,120,131,172,95,174,101,510,688
"SNHG17",101,279,390,428,507,245,418,245,297
"MS4A3",3,5,1,5,2,5,2,4,9
"RNASET2",698,1797,3061,2300,1544,2772,3261,2171,3799
"AADACL3",0,0,0,0,0,0,0,0,0
"TIMM50",168,235,348,342,263,318,406,366,535
"TEX36-AS1",0,0,0,0,0,0,0,0,0
"ERAP1",2398,3677,4448,1808,2114,5023,5621,5484,5748
"SLITRK1",0,0,0,0,0,0,0,0,0
"LINC02350",0,0,0,0,0,0,0,0,0
"DEFB114",0,0,0,0,0,0,0,0,0
"ARL4C",5702,8667,17349,10709,7639,9022,11192,10520,15487
"TENM2",0,0,0,0,0,0,0,0,0
"TSPAN12",0,0,0,0,2,0,2,0,0
"ADGRF1",0,0,0,0,0,0,0,0,0
"PLCB2",960,1632,2780,522,805,2357,2570,3086,3979
"KRT74",0,15,0,2,2,3,5,1,1
"FKBP1A",695,1223,1262,731,812,1685,1652,1877,3221
"DNAJC6",29,40,48,82,22,91,61,88,118
"TRIM16",77,101,84,96,102,142,116,174,165
"SNORD83B",0,7,4,3,2,7,7,5,1
"HOXB7",4,1,9,24,13,5,1,0,10
"SCGB1D4",0,0,0,0,0,0,0,0,0
"MIR924",0,0,0,0,0,0,0,0,0
"LLCFC1",0,0,0,0,0,0,0,0,0
"FCN2",0,0,0,0,0,0,0,2,1
"TMEM138",231,443,698,487,487,569,560,594,692
"AMY1B",0,0,0,0,0,0,0,0,0
"STAT3",2442,4088,7354,7647,7641,5938,7096,5889,7279
"MIGA1",571,928,1195,1360,1265,1358,1398,1277,1291
"MPPE1",235,348,553,353,391,553,577,546,487
"LOC100506082",0,1,0,0,0,0,1,2,2
"KRTAP4-8",0,0,0,0,0,0,0,0,0
"ACOX3",145,232,250,149,94,344,302,362,298
"EEF1DP3",14,22,24,6,20,29,45,75,47
"SNORD114-14",0,0,0,0,0,0,0,0,0
"LINC02089",0,0,0,0,0,0,0,0,0
"LRRC37A11P",1,0,0,0,0,0,5,0,0
"SLC50A1",97,220,225,103,134,236,349,367,478
"TNFSF13B",104,95,229,92,42,249,124,443,674
"RAET1G",0,0,0,0,0,0,0,0,0
"AMY2B",83,170,252,91,115,183,216,251,391
"LAMC1-AS1",0,0,0,0,0,0,0,0,0
"SNORA11G",1,0,0,0,0,2,3,0,0
"ANKRD11",1769,2947,4713,3683,4076,4222,4431,4685,4517
"LOC100507377",0,1,0,0,0,0,0,0,0
"SYN1",2,5,5,5,2,17,18,20,28
"MIR96",0,0,0,0,0,0,0,0,0
"TRPC1",80,145,155,51,81,183,187,297,153
"RNASE8",0,0,0,0,0,0,0,0,0
"HNRNPA3P1",22,39,58,31,38,51,72,60,72
"RTCA",372,673,1447,1265,1071,895,1529,1143,998
"RPL15",10269,20225,20314,19970,19389,25452,32533,21955,35930
"XIRP2",1,0,0,5,0,4,3,0,60
"ZNF292",3027,4803,7379,8750,9127,6621,7279,7513,6115
"SLC37A2",13,3,10,1,1,17,2,64,107
"THAP9",48,118,142,82,99,114,148,152,132
"MATN1-AS1",88,171,208,153,187,220,276,176,226
"SARDH",38,119,174,13,71,204,71,110,169
"CALHM3",0,0,0,0,0,0,0,0,0
"SLC25A13",166,279,366,206,198,379,443,500,387
"SEZ6L",5,1,2,5,2,19,4,26,52
"LINC01661",0,0,0,0,0,0,0,0,0
"CENPK",81,211,699,179,332,1254,752,1364,1254
"CCDC12",178,263,334,383,339,347,376,344,460
"LINC01886",0,0,0,0,0,0,0,0,0
"LOC441179",0,0,0,0,0,0,0,0,0
"MIR4456",0,0,0,0,0,0,0,0,0
"RALGPS1",114,130,226,81,61,241,327,278,227
"SPOCD1",2,0,0,1,3,5,2,24,72
"CREB3",66,129,135,189,128,186,142,198,219
"CIB3",0,0,0,0,0,1,0,0,0
"NSA2",979,2965,2671,2557,1828,2929,4189,2033,3098
"CHKB",0,4,1,1,0,0,1,4,2
"DNAH3",0,0,0,0,0,0,0,0,0
"ITPR1",1492,2266,2860,925,1520,3337,3808,3774,3096
"ACOT4",18,18,12,1,6,31,16,9,32
"C1ORF216",58,66,69,33,35,97,92,83,171
"ELL2",345,463,1309,2140,2271,660,480,667,965
"NOL9",1200,2136,1950,2010,2503,2693,3070,2670,2104
"FASTKD1",150,274,313,101,101,506,431,471,542
"SARNP",249,411,573,723,657,554,561,553,579
"ZNF676",0,0,0,0,1,0,0,0,2
"FOXCUT",0,0,0,0,0,0,0,0,0
"CNPY1",0,0,0,0,0,0,2,0,0
"TEX41",0,0,0,0,0,0,0,0,0
"CRHBP",2,9,2,16,13,16,6,23,5
"LOC401554",0,0,0,0,0,0,0,0,4
"RIPPLY2",0,0,0,0,0,0,0,0,0
"DFFA",139,265,212,174,113,335,369,328,409
"CASP8",1052,1602,3209,3074,2517,2649,3014,3089,3238
"ATP5H",373,774,812,577,506,991,1311,876,1511
"SUSD2",18,27,40,20,10,41,68,49,51
"ZNF33B",461,762,920,273,338,1227,1591,1148,1484
"RCN1",71,114,168,130,94,151,140,212,208
"THOC3",70,224,212,236,93,210,240,223,316
"MIR4771-1",0,0,0,0,0,0,0,0,0
"IGFL3",0,0,0,0,0,0,0,0,0
"MIR107",0,0,0,0,0,0,0,0,0
"CCDC80",0,1,0,0,0,0,2,0,2
"TAF5L",229,416,615,566,572,497,521,568,646
"AIM2",22,36,57,58,25,67,46,43,82
"NOP53",3027,5993,6597,6315,5659,8400,9143,6589,10685
"LOC654780",5,18,23,2,12,4,9,14,19
"FAM71F1",0,0,2,1,0,1,1,2,0
"YPEL1",118,83,211,106,90,265,135,222,240
"OAT",262,342,585,201,189,621,513,554,746
"TEX53",0,0,0,0,0,0,0,0,0
"RBM28",222,327,434,174,162,503,543,586,527
"KDM2B",915,1474,1991,1385,1342,2124,2162,2120,2400
"P2RX4",236,345,519,358,365,492,574,590,658
"LINC01430",0,0,0,0,0,0,0,0,0
"SNORA8",45,73,155,92,58,106,108,105,114
"DCXR",105,200,312,170,103,273,387,226,509
"FAM19A3",0,0,0,0,0,0,0,0,0
"TUBB4B",289,398,967,516,473,566,544,531,1001
"WARS2",121,220,320,194,182,292,311,321,346
"CLRN1",0,0,0,0,0,0,0,0,0
"LINC00676",0,0,0,0,0,0,0,0,0
"VIPR1",171,599,732,97,276,751,787,954,1034
"MCM4",206,434,490,266,232,568,412,472,639
"PRDM6",1,0,0,0,0,1,0,1,0
"LINC01817",0,0,0,0,0,0,0,0,0
"RFXAP",84,152,180,216,115,207,300,224,271
"CDC25A",9,19,15,17,12,13,7,10,24
"FXN",339,708,586,310,321,808,857,837,1002
"PIGV",55,84,99,84,79,130,126,135,122
"PAXIP1-AS1",90,171,169,122,97,236,238,190,337
"MFRP",0,0,0,0,0,0,0,0,0
"MDM4",3599,7075,8981,8113,9723,8602,10080,9292,9690
"PARD3-AS1",0,0,0,0,0,0,0,0,1
"C17ORF47",0,0,1,2,1,1,2,4,0
"GPR33",0,0,0,0,0,1,0,0,0
"SLC25A1",141,209,248,151,113,343,324,318,368
"LOC100132686",10,12,8,20,18,15,16,21,12
"WASL",529,749,1066,1179,939,981,944,1069,881
"ZNF112",0,2,5,0,0,4,4,3,2
"INSM1",0,0,0,0,0,2,0,0,0
"MIR325HG",0,0,0,1,0,0,0,0,0
"TYMS",32,88,85,45,44,69,53,54,124
"LINC00850",0,0,0,0,0,0,0,0,0
"C7ORF26",346,563,644,536,519,713,860,663,1068
"CNGA3",0,0,0,0,0,0,0,0,0
"MRPL45",187,416,449,364,292,511,672,442,638
"CHTF18",25,35,109,19,19,69,60,68,126
"TMTC4",113,224,212,115,96,326,252,268,342
"DSEL",27,116,61,21,30,89,76,197,128
"JUNB",10666,12075,49175,15965,12809,13853,23924,17815,44902
"OR2M3",0,0,0,1,0,0,1,0,0
"MIR6743",0,0,0,0,0,0,0,0,0
"SMYD4",238,561,453,275,226,681,724,576,613
"PSMD9",133,214,292,274,229,324,362,326,462
"IPW",98,182,334,58,102,284,267,247,343
"LOC101929427",0,0,0,2,0,0,0,0,0
"S100B",1,0,13,0,8,29,46,17,13
"FER1L4",3,10,7,6,4,7,2,5,12
"MIR30C2",0,0,0,0,0,0,0,0,0
"GPA33",162,384,376,71,119,411,476,268,663
"SUPT5H",886,1638,2430,2526,2541,2185,2357,2210,2983
"LOC100506175",0,0,0,0,0,0,0,0,0
"SCAF1",304,517,706,674,569,776,797,738,869
"FAM27C",1,2,0,0,0,3,3,1,1
"LINC01187",1,5,5,0,2,1,25,11,11
"ABHD6",39,56,57,3,33,81,96,117,120
"KLRC3",15,5,28,94,65,19,9,36,76
"UGT3A1",0,0,0,0,0,0,0,0,0
"SNORD162",4,2,6,7,5,6,2,7,0
"LOC102725254",0,0,0,0,0,0,0,0,0
"RPL23AP87",0,1,0,0,0,2,5,1,4
"LINCR-0002",0,0,0,0,0,0,0,0,1
